pair_id,subject_id,axis,positive_earlier_calc,polarity,year,benchmark__control_score,regime__signed__elemental_environment_shift,regime__active__elemental_environment_shift,regime__ambiguous__elemental_environment_shift,regime__signed__yong_xiang_support_shift,regime__active__yong_xiang_support_shift,regime__ambiguous__yong_xiang_support_shift,regime__signed__structural_activation_shift,regime__active__structural_activation_shift,regime__ambiguous__structural_activation_shift,regime__signed__geju_state_change,regime__active__geju_state_change,regime__ambiguous__geju_state_change,regime__signed__special_structure_change,regime__active__special_structure_change,regime__ambiguous__special_structure_change,regime__signed__tiaohou_change,regime__active__tiaohou_change,regime__ambiguous__tiaohou_change,regime__signed__rooting_exposure_change,regime__active__rooting_exposure_change,regime__ambiguous__rooting_exposure_change,regime__signed__major_relation_change,regime__active__major_relation_change,regime__ambiguous__major_relation_change,regime__signed__key_pillar_change,regime__active__key_pillar_change,regime__ambiguous__key_pillar_change,regime__signed__stem_branch_convergence,regime__active__stem_branch_convergence,regime__ambiguous__stem_branch_convergence,regime__direction_score,regime__contradiction_count,regime__confidence,regime__n_active,regime__n_agree,regime__relation_intensity,regime__season_efficacy,regime__stem_rooted,regime__fav_minus_unfav_clean,regime_relrole__COMPETING_HAP_CLASH,regime_relrole__AMBIGUOUS,regime_relrole__SUPPORTS_USEFUL_OR_BINDS,regime_relrole__SUPPORTS_HARMFUL,regime_relrole__CLASHES_USEFUL_STRUCTURE,regime_relrole__CLASHES_HARMFUL_STRUCTURE,regime_relrole__STRUCTURAL_MOVEMENT,yearctx__contextual_trigger,yearctx__dy_context,yearctx__event_intensity,yearctx__valence,yearctx__reinforce,yearctx__fuyin_natal_year,yearctx__fuyin_natal_dae,yearctx__binglin_dy,yearctx__fanyin,tgctx__stem_effect,tgctx__stem_role__SUPPORTS_USEFUL_STRUCTURE,tgctx__stem_role__CONTROLS_EXCESS,tgctx__stem_role__OVERBURDENS_WEAK_STRUCTURE,tgctx__stem_role__DRAINS_EXCESS,tgctx__stem_role__DRAINS_WEAK,tgctx__stem_role__SUPPLIES_NEEDED_RESOURCE,tgctx__stem_role__FEEDS_HARMFUL_EXCESS,tgctx__stem_role__OVERBURDENS_OR_COVERS,tgctx__stem_role__AMBIGUOUS,tgctx__stem_role__NEUTRAL,tgctx__branch_effect,tgctx__branch_role__SUPPORTS_USEFUL_STRUCTURE,tgctx__branch_role__CONTROLS_EXCESS,tgctx__branch_role__OVERBURDENS_WEAK_STRUCTURE,tgctx__branch_role__DRAINS_EXCESS,tgctx__branch_role__DRAINS_WEAK,tgctx__branch_role__SUPPLIES_NEEDED_RESOURCE,tgctx__branch_role__FEEDS_HARMFUL_EXCESS,tgctx__branch_role__OVERBURDENS_OR_COVERS,tgctx__branch_role__AMBIGUOUS,tgctx__branch_role__NEUTRAL,year_natal_rel__valence,year_natal_rel__intensity,year_natal_rel__role__COMPETING_HAP_CLASH,year_natal_rel__role__AMBIGUOUS,year_natal_rel__role__SUPPORTS_USEFUL_OR_BINDS,year_natal_rel__role__SUPPORTS_HARMFUL,year_natal_rel__role__CLASHES_USEFUL_STRUCTURE,year_natal_rel__role__CLASHES_HARMFUL_STRUCTURE,year_natal_rel__role__STRUCTURAL_MOVEMENT,year_elem__stem_sign,year_elem__branch_sign
V4UD_030_P01,V4UD_030,COMPETITIVE,False,negative,1966,62.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.4624999999999999,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.2343,2.0,0.35,5.0,3.0,2.6175,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.157125,-1.2,1.4849999999999999,-0.08249999999999996,-1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43249999999999994,1.4849999999999999,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
V4UD_036_P01,V4UD_036,PROJECT,False,positive,1981,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,-0.6125,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1655,2.0,0.35,5.0,3.0,2.33,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6833629999999999,1.2,3.295,-0.8799999999999999,1.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6799999999999999,3.295,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
V4UD_036_P01,V4UD_036,PROJECT,False,negative,1979,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,-0.6125,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1655,2.0,0.35,5.0,3.0,2.33,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.24116159375,0.0,1.7425,-0.3324999999999999,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.18249999999999994,1.7425,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
V4UD_038_P01,V4UD_038,PROJECT,False,positive,2002,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,0.0,-0.6125,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.1777,0.0,0.75,6.0,3.0,2.275,0.25,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-0.7717800937499999,-0.6,3.1674999999999995,-1.0725,-0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0975,3.1674999999999995,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0
V4UD_038_P01,V4UD_038,PROJECT,False,negative,1999,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,0.0,-0.6125,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.1777,0.0,0.75,6.0,3.0,2.275,0.25,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-1.2726515312500002,0.0,2.4025,-1.7975,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5475,2.4025,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.0,1.0
V4UD_039_P01,V4UD_039,PROJECT,False,positive,1986,59.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,0.0,-0.8,1.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,0.7,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.3113,2.0,0.35,7.0,5.0,2.165,0.25,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.204375,0.0,0.875,-0.4125,0.0,0.0,1.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5625,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0
V4UD_039_P01,V4UD_039,PROJECT,False,negative,1984,52.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,0.0,-0.8,1.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,0.7,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.3113,2.0,0.35,7.0,5.0,2.165,0.25,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.3806203125,1.2,3.2275,1.775,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.325,3.2275,0.0,0.0,1.0,1.0,0.0,2.0,0.0,-1.0,-1.0
V4UD_031_P01,V4UD_031,PROJECT,False,positive,1983,35.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.11,2.0,0.35,5.0,3.0,2.7475,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.42106400000000005,1.2,1.6800000000000002,0.56,1.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,1.6800000000000002,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
V4UD_031_P01,V4UD_031,PROJECT,False,negative,1981,32.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.11,2.0,0.35,5.0,3.0,2.7475,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-0.10962500000000003,1.2,0.8049999999999999,-0.26749999999999996,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5175,0.8049999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0
V4UD_040_P01,V4UD_040,PROJECT,False,positive,2013,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.45,0.0,0.9,5.0,5.0,2.5725,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33374999999999994,0.0,0.9774999999999999,0.6,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.575,0.9774999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0
V4UD_040_P01,V4UD_040,PROJECT,False,negative,2011,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.45,0.0,0.9,5.0,5.0,2.5725,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.276484,1.2,3.2924999999999995,-0.385,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.41,3.2924999999999995,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
V4UD_032_P01,V4UD_032,PROJECT,False,positive,1986,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.1401,1.0,0.6,4.0,2.0,3.2275,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,-0.33523043750000003,1.2,1.515,-0.5225,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4975,1.515,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
V4UD_032_P01,V4UD_032,PROJECT,False,negative,1982,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.1401,1.0,0.6,4.0,2.0,3.2275,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.6131170625,0.0,3.3549999999999995,2.1824999999999997,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1325,3.3549999999999995,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,-1.0
V4UD_042_P01,V4UD_042,PROJECT,False,positive,1989,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.1401,1.0,0.6,4.0,2.0,3.4925,0.25,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.034999999999999996,0.6,0.0,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4UD_042_P01,V4UD_042,PROJECT,False,negative,1985,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.1401,1.0,0.6,4.0,2.0,3.4925,0.25,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.16187500000000002,-0.6,3.6975,0.28750000000000003,-0.5,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2625,3.6975,2.0,2.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
V4UD_043_P01,V4UD_043,PROJECT,False,positive,2007,34.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,0.44999999999999996,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.1836,2.0,0.35,5.0,3.0,1.9775,0.75,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5245354999999999,0.0,3.33,0.5199999999999999,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699999999999999,3.33,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,-1.0
V4UD_043_P01,V4UD_043,PROJECT,False,negative,2003,46.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,0.44999999999999996,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.1836,2.0,0.35,5.0,3.0,1.9775,0.75,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8884770625,0.0,3.1674999999999995,1.0450000000000002,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0450000000000002,3.1674999999999995,0.0,0.0,1.0,1.0,0.0,2.0,0.0,-1.0,1.0
V4UD_044_P01,V4UD_044,PROJECT,False,positive,1988,47.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,0.0,-0.8,1.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,-1.0,1.0,0.0,-0.5,1.0,0.0,-1.0,1.0,0.0,-0.57,0.0,0.9,7.0,7.0,3.205,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.848544125,-1.2,3.2275,1.18,-1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.23,3.2275,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
V4UD_044_P01,V4UD_044,PROJECT,False,negative,1987,44.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,0.0,-0.8,1.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,-1.0,1.0,0.0,-0.5,1.0,0.0,-1.0,1.0,0.0,-0.57,0.0,0.9,7.0,7.0,3.205,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.315,0.6,0.5,0.45,0.5,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
V4UD_033_P01,V4UD_033,PROJECT,False,positive,1981,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,-0.5175,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1642,2.0,0.35,5.0,3.0,0.805,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3393839375,-1.2,3.3549999999999995,0.5575,-1.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075,3.3549999999999995,1.0,1.0,0.0,1.0,0.0,2.0,0.0,-1.0,-1.0
V4UD_033_P01,V4UD_033,PROJECT,False,negative,1977,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,-0.5175,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1642,2.0,0.35,5.0,3.0,0.805,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.414375,1.2,0.875,-0.7125,1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5625,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
V4UD_046_P01,V4UD_046,PROJECT,False,positive,2005,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,-0.405,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2195,1.0,0.525,4.0,3.0,0.63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49375,0.0,1.0625,0.625,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.625,1.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
V4UD_046_P01,V4UD_046,PROJECT,False,negative,2004,68.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,-0.405,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2195,1.0,0.525,4.0,3.0,0.63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.489081125,0.0,3.485,1.7349999999999999,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7349999999999999,3.485,1.0,1.0,0.0,0.0,0.0,3.0,0.0,-1.0,1.0
V4UD_048_P01,V4UD_048,PROJECT,False,positive,1989,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.0,1.0,0.44249999999999995,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0822,1.0,0.6,4.0,2.0,3.04,0.25,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.08187500000000004,1.2,1.6075,0.0875000000000001,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1374999999999999,1.6075,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
V4UD_048_P01,V4UD_048,PROJECT,False,negative,1983,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.25,1.0,0.525,5.0,3.0,1.6075,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0838660625,-1.2,2.5774999999999997,-1.485,-1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.185,2.5774999999999997,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0
V4UD_049_P01,V4UD_049,PROJECT,False,positive,1986,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.9225,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1459,2.0,0.35,5.0,3.0,1.435,-0.5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.326875,1.2,0.875,-0.5875,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5625,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
V4UD_049_P01,V4UD_049,PROJECT,False,negative,1982,74.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.9225,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1459,2.0,0.35,5.0,3.0,1.435,-0.5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.12849999999999998,0.0,1.6075,0.21999999999999992,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999993,1.6075,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0
V4UD_050_P01,V4UD_050,PROJECT,False,positive,1993,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,-1.0,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.2179,0.0,0.75,4.0,3.0,1.8675,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3812379999999999,0.6,3.33,0.29499999999999993,0.5,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4699999999999999,3.33,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0
V4UD_050_P01,V4UD_050,PROJECT,False,negative,1990,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,-1.0,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.2179,0.0,0.75,4.0,3.0,1.8675,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.04712500000000003,0.0,0.8049999999999999,-0.39249999999999996,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5175,0.8049999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0
V4UD_051_P01,V4UD_051,PROJECT,False,positive,2002,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.31,2.0,0.35,7.0,5.0,2.6325,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-0.8313254062500002,-0.6,1.8275000000000001,-1.2575,-0.5,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1825,1.8275000000000001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0
