pair_id,subject_id,pair_origin,axis,repeat,fold,model,correct
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,2,3,TG5_GROUP_L2,0.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_L2,0.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_L2,0.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_L2,1.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,2,3,TG10_STEM_L2,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_STEM_L2,1.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_STEM_L2,0.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,2,3,TG10_STEM_L2,0.0
V4PRE_PAIR_043,MLV2_DEV_041,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_STEM_L2,0.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_L2,0.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_L2,0.0
V4EXP_PAIR_002,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_STEM_L2,0.0
V4EXP_PAIR_003,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_STEM_L2,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_STEM_L2,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_STEM_L2,0.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_L2,1.0
V4EXP_PAIR_030,NEWDEV2_002,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_L2,0.0
V4EXP_PAIR_032,MLV2_DEV_040,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_L2,0.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_L2,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_L2,0.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,2,3,TG10_STEM_L2,1.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,2,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,2,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_043,MLV2_DEV_041,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_002,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_003,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_STEM_BRANCH_L2,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_STEM_BRANCH_L2,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_BRANCH_L2,1.0
V4EXP_PAIR_030,NEWDEV2_002,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_032,MLV2_DEV_040,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_BRANCH_L2,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,2,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_STRENGTH_L2,1.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_STRENGTH_L2,1.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_STRENGTH_L2,1.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,2,3,TG10_SB_STRENGTH_L2,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_SB_STRENGTH_L2,0.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_SB_STRENGTH_L2,0.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,2,3,TG10_SB_STRENGTH_L2,0.0
V4PRE_PAIR_043,MLV2_DEV_041,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_SB_STRENGTH_L2,0.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_STRENGTH_L2,0.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_STRENGTH_L2,1.0
V4EXP_PAIR_002,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_SB_STRENGTH_L2,1.0
V4EXP_PAIR_003,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_SB_STRENGTH_L2,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_SB_STRENGTH_L2,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_SB_STRENGTH_L2,1.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_STRENGTH_L2,1.0
V4EXP_PAIR_030,NEWDEV2_002,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_STRENGTH_L2,0.0
V4EXP_PAIR_032,MLV2_DEV_040,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_STRENGTH_L2,0.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_STRENGTH_L2,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_STRENGTH_L2,0.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,2,3,TG10_SB_STRENGTH_L2,0.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_RELATIONS_L2,1.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_RELATIONS_L2,1.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_RELATIONS_L2,1.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,2,3,TG10_SB_RELATIONS_L2,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_SB_RELATIONS_L2,0.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_SB_RELATIONS_L2,0.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,2,3,TG10_SB_RELATIONS_L2,0.0
V4PRE_PAIR_043,MLV2_DEV_041,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,TG10_SB_RELATIONS_L2,0.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_RELATIONS_L2,0.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,TG10_SB_RELATIONS_L2,0.0
V4EXP_PAIR_002,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_SB_RELATIONS_L2,0.0
V4EXP_PAIR_003,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_SB_RELATIONS_L2,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_SB_RELATIONS_L2,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,TG10_SB_RELATIONS_L2,0.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_RELATIONS_L2,1.0
V4EXP_PAIR_030,NEWDEV2_002,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_RELATIONS_L2,0.0
V4EXP_PAIR_032,MLV2_DEV_040,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_RELATIONS_L2,0.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_RELATIONS_L2,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,TG10_SB_RELATIONS_L2,0.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,2,3,TG10_SB_RELATIONS_L2,1.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_L2,1.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_L2,1.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_L2,1.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,2,3,ALL_L2,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,ALL_L2,0.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,ALL_L2,0.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,2,3,ALL_L2,0.0
V4PRE_PAIR_043,MLV2_DEV_041,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,ALL_L2,0.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_L2,0.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_L2,0.0
V4EXP_PAIR_002,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,ALL_L2,1.0
V4EXP_PAIR_003,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,ALL_L2,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,ALL_L2,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,ALL_L2,0.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_L2,1.0
V4EXP_PAIR_030,NEWDEV2_002,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_L2,0.0
V4EXP_PAIR_032,MLV2_DEV_040,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_L2,0.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_L2,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_L2,1.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,2,3,ALL_L2,0.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_AGE_AXIS,1.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_AGE_AXIS,0.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_AGE_AXIS,0.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,2,3,NUISANCE_AGE_AXIS,1.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,NUISANCE_AGE_AXIS,1.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,NUISANCE_AGE_AXIS,1.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,2,3,NUISANCE_AGE_AXIS,0.0
V4PRE_PAIR_043,MLV2_DEV_041,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,NUISANCE_AGE_AXIS,1.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_AGE_AXIS,0.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_AGE_AXIS,0.0
V4EXP_PAIR_002,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_003,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_AGE_AXIS,0.0
V4EXP_PAIR_030,NEWDEV2_002,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_AGE_AXIS,0.0
V4EXP_PAIR_032,MLV2_DEV_040,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_AGE_AXIS,0.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_AGE_AXIS,0.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_AGE_AXIS,0.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,2,3,NUISANCE_AGE_AXIS,0.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,0.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,0.0
V4PRE_PAIR_043,MLV2_DEV_041,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_002,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_003,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_030,NEWDEV2_002,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_032,MLV2_DEV_040,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,2,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,2,3,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,2,3,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_043,MLV2_DEV_041,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_002,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_003,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_030,NEWDEV2_002,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_032,MLV2_DEV_040,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,2,3,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,HGB_ALL_EXPLORATORY,1.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,2,3,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,2,3,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_043,MLV2_DEV_041,PREEXISTING_414_SOURCE_REVIEW,PROJECT,2,3,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,2,3,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_002,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_003,NEWDEV2_036,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,2,3,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_030,NEWDEV2_002,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_032,MLV2_DEV_040,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,2,3,HGB_ALL_EXPLORATORY,0.0
