event_row_id,batch_id,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,source_url,source_title,source_publisher,source_date,source_quality,exclude,exclude_reason,source_batch_file,source_url_valid,event_keyword_family
f0731689f4f2bc08a8f4,4,V5DEV_139,Anthony Kennedy,STATUS,1988,positive,supreme_court_accession,Was confirmed and joined the Supreme Court of the United States.,https://supremecourthistory.org/associate-justices/anthony-m-kennedy-1988-2018/,"Anthony M. Kennedy, 1988-2018",Supreme Court Historical Society,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_04/V5_DEV_EVENT_BATCH_04_EVENTS.csv,True,office
9a728b6b6fc7e607a240,4,V5DEV_139,Anthony Kennedy,STATUS,2018,,retirement,Retired from the Supreme Court after thirty years of service.,https://supremecourthistory.org/associate-justices/anthony-m-kennedy-1988-2018/,"Anthony M. Kennedy, 1988-2018",Supreme Court Historical Society,,high,True,Retirement is not automatically a negative STATUS event.,research/ml/artifacts/v5_event_collection_repaired/results/batch_04/V5_DEV_EVENT_BATCH_04_EVENTS.csv,True,
28c3f9b155e0747f3b9d,4,V5DEV_115,Ernst Kaltenbrunner,STATUS,1943,positive,rsha_leadership_accession,"Was appointed head of the Reich Security Main Office (RSHA), also leading the Security Police and SD.",https://encyclopedia.ushmm.org/content/en/article/reich-security-main-office-rsha,The Reich Security Main Office (RSHA),United States Holocaust Memorial Museum,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_04/V5_DEV_EVENT_BATCH_04_EVENTS.csv,True,office
2784a532181e61fe7eb9,4,V5DEV_115,Ernst Kaltenbrunner,STATUS,1945,,war_crimes_indictment,Was among the leading German officials charged by International Military Tribunal prosecutors in October 1945.,https://encyclopedia.ushmm.org/content/en/article/ernst-kaltenbrunner,Ernst Kaltenbrunner,United States Holocaust Memorial Museum,,high,True,Legal event excluded from core STATUS under the frozen rule.,research/ml/artifacts/v5_event_collection_repaired/results/batch_04/V5_DEV_EVENT_BATCH_04_EVENTS.csv,True,
112ce939a17dd15327bb,5,V5DEV_040,Cédric Pioline,COMPETITIVE,1993,negative,grand_slam_final_loss,Reached the US Open singles final and lost to Pete Sampras.,https://www.atptour.com/en/scores/archive/us-open/560/1993/results?matchType=singles,US Open 1993 Results,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
4ca16692c34fe4fff3c4,5,V5DEV_040,Cédric Pioline,COMPETITIVE,1997,negative,grand_slam_final_loss,Reached the Wimbledon singles final and finished runner-up.,https://www.atptour.com/en/scores/archive/wimbledon/540/1997/results,Wimbledon 1997 Results,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
17f01a239c4de8e3d517,5,V5DEV_040,Cédric Pioline,COMPETITIVE,2000,positive,masters_title_win,Won the Monte-Carlo Masters singles title.,https://www.atptour.com/en/scores/results-archive?tournamentType=1000&year=2000,ATP Masters 1000 Results Archive 2000,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
2553af5562e7694f1bd6,5,V5DEV_079,Fausto Leali,PROJECT,1989,positive,song_festival_win,Won the Sanremo Music Festival with Anna Oxa performing 'Ti lascerò'.,https://www.televideo.rai.it/televideo/pub/articolo.jsp?id=1491,Fausto Leali,RAI Televideo,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,release
dac2900a8207a2603f4a,5,V5DEV_079,Fausto Leali,PROJECT,1991,negative,song_and_album_underperformance,The song 'Perché' failed to gain broad support and RAI's biography notes that the associated album suffered as a result.,https://www.televideo.rai.it/televideo/pub/articolo.jsp?id=1491,Fausto Leali,RAI Televideo,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,release
614698626ae35b243b34,5,V5DEV_137,Steve Wozniak,STATUS,1976,positive,company_cofounder_accession,Co-founded Apple Computer with Steve Jobs and Ronald Wayne.,https://woz.org/about/,About Steve Wozniak,Officially Woz,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
4f0b8b92f648ec174903,5,V5DEV_137,Steve Wozniak,STATUS,1985,,voluntary_company_exit,Left Apple to pursue other interests.,https://www.pmc.com/leadership/steve,Steve Wozniak - Co-Founder of Apple Computer,PMC,,high,True,Voluntary departure is not automatically a negative STATUS event.,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,resign
98dd5a081da631fd9550,5,V5DEV_011,Guillaume Raoux,COMPETITIVE,1996,negative,olympic_first_round_loss,Lost in the first round of Olympic doubles with Arnaud Boetsch to the eventual gold medalists.,https://www.atptour.com/en/players/guillaume-raoux/r186/bio,Guillaume Raoux | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
2b3d3fa051639061e0f8,5,V5DEV_011,Guillaume Raoux,COMPETITIVE,1996,positive,davis_cup_title_win,"Helped France win the Davis Cup, compiling a 3-0 doubles record during the title run.",https://www.atptour.com/en/players/guillaume-raoux/r186/bio,Guillaume Raoux | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
b2b388071058ae6b7f65,5,V5DEV_011,Guillaume Raoux,COMPETITIVE,1997,negative,tour_final_loss,Reached the Rosmalen singles final as a qualifier and lost to Richard Krajicek.,https://www.atptour.com/en/players/guillaume-raoux/r186/bio,Guillaume Raoux | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
d1399b32b2227cc7d6bf,5,V5DEV_011,Guillaume Raoux,COMPETITIVE,1998,negative,grand_slam_round_of_16_loss,Reached a career-best Australian Open fourth round before elimination.,https://www.atptour.com/en/players/guillaume-raoux/r186/bio,Guillaume Raoux | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
718877f0dd1d90cbf2a8,5,V5DEV_045,Laetitia Casta,PROJECT,2011,,award_nomination,Received a César nomination for Best Supporting Actress for 'Gainsbourg (vie héroïque)'.,https://www.academie-cinema.org/personnes/173446/,Laetitia Casta - Palmarès,Académie des César,,high,True,Nomination only; no eligible major PROJECT outcome established in the bounded sweep.,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,award
87166383b6ebf232ac82,5,V5DEV_121,Gerhard Schröder,STATUS,1998,positive,chancellor_election_win,Was elected Federal Chancellor after the SPD and Greens won a Bundestag majority.,https://www.bundeskanzler.de/bk-en/chancellery/federal-chancellors-since-1949/gerhard-schroeder,Gerhard Schröder (1998-2005),Federal Government of Germany,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,election
7ea7102a2e8b3831f902,5,V5DEV_121,Gerhard Schröder,STATUS,2002,positive,chancellor_reelection,Was re-elected Federal Chancellor for a second term.,https://www.medienwerkstatt-online.de/lws_wissen/vorlagen/showcard.php?id=3382,Bundeskanzler Gerhard Schröder (1998 bis 2005) - Kurzbiographie,Medienwerkstatt / sourced from Bundesregierung,,medium,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,election
a6828b7ebd165f9ef5dd,5,V5DEV_121,Gerhard Schröder,STATUS,2005,negative,chancellorship_loss_after_election,Left the chancellorship after the early 2005 federal election and formation of a new government.,https://www.bundeskanzler.de/bk-de/content/gerhard-schroeder-1998-2005--1844998,Gerhard Schröder (1998-2005),Federal Government of Germany,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,election
4099b2372ab66539d874,5,V5DEV_019,Robert Hübner,COMPETITIVE,1970,positive,world_championship_candidate_qualification,Finished joint second at the Palma de Mallorca Interzonal and qualified for the Candidates with a round to spare.,https://www.fide.com/robert-huebner-1948-2025/,Robert Huebner (1948-2025),FIDE,2025-01-06,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
b933c7d3810d6c2ac999,5,V5DEV_019,Robert Hübner,COMPETITIVE,1981,negative,candidates_final_loss,Lost the Candidates Final to Viktor Korchnoi after having led the match.,https://www.fide.com/robert-huebner-1948-2025/,Robert Huebner (1948-2025),FIDE,2025-01-06,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
461bf2fa41e7f1df7293,5,V5DEV_019,Robert Hübner,COMPETITIVE,1983,negative,candidates_quarterfinal_loss,Lost a Candidates quarterfinal to Vasily Smyslov after the tied match was decided by roulette under the rules then in force.,https://www.fide.com/robert-huebner-turns-75/,Robert Huebner turns 75,FIDE,2023-11-06,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
a1d5393f286757a9233b,5,V5DEV_019,Robert Hübner,COMPETITIVE,1990,positive,world_championship_candidate_qualification,Qualified again for the Candidates through the Manila Interzonal.,https://www.fide.com/robert-huebner-1948-2025/,Robert Huebner (1948-2025),FIDE,2025-01-06,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
93fa5b71928e6c65c648,5,V5DEV_053,Scotty McCreery,PROJECT,2011,positive,debut_album_number_one,His debut studio album 'Clear as Day' debuted at No. 1 on the all-genre Billboard 200 and was certified Platinum.,https://www.scottymccreery.com/index.php,Scotty McCreery Official Artist Site,Scotty McCreery official site,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,release
ac1f7026e2189f29e52c,5,V5DEV_053,Scotty McCreery,PROJECT,2017,positive,single_number_one_breakthrough,'Five More Minutes' became his first No. 1 hit.,https://www.scottymccreery.com/index.php,Scotty McCreery Official Artist Site,Scotty McCreery official site,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,release
dce4129b8a5d64909297,5,V5DEV_120,Didier Bellens,STATUS,2003,positive,ceo_accession,Was appointed Chief Executive Officer of Belgacom by the Belgian Council of Ministers.,https://news.belgium.be/fr/designation-du-nouveau-chief-executive-officer-belgacom,Désignation du nouveau Chief Executive Officer Belgacom,Belgian Federal Government,2003-02-14,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
e0b3eb8dc3130a5f4fdf,5,V5DEV_120,Didier Bellens,STATUS,2013,negative,ceo_dismissal,Was dismissed as Belgacom CEO by the Belgian federal government.,https://www.vrt.be/vrtnws/en/2013/11/16/list_of_serious_shortcomingsresultsindismissal-1-1779965/,List of 'serious shortcomings' results in dismissal,VRT NWS,2013-11-16,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
38487441ef63360b3fc3,5,V5DEV_034,Fritz Walter,COMPETITIVE,1951,positive,national_championship_win,Won the German championship with 1. FC Kaiserslautern.,https://datencenter.dfb.de/en/people/fritz-walter-41483/player,Fritz Walter - Player profile,DFB,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
26b6f01dc21dda0817ad,5,V5DEV_034,Fritz Walter,COMPETITIVE,1953,positive,national_championship_win,Won a second German championship with 1. FC Kaiserslautern.,https://datencenter.dfb.de/en/people/fritz-walter-41483/player,Fritz Walter - Player profile,DFB,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
2c9170b87f04183e0480,5,V5DEV_034,Fritz Walter,COMPETITIVE,1954,negative,world_cup_match_loss,West Germany lost 8-3 to Hungary in the World Cup group stage.,https://www.fifa.com/de/tournaments/mens/worldcup/articles/wm-titel-deutschland-ueberblick-ergebnisse-torschuetzen-kader,Deutschlands WM-Titel im Überblick,FIFA,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
05800abf1e14dfe3af55,5,V5DEV_034,Fritz Walter,COMPETITIVE,1954,positive,world_cup_win,"Captained West Germany to the FIFA World Cup title, defeating Hungary 3-2 in the final.",https://inside.fifa.com/de/tournaments/mens/worldcup/1954switzerland/news/fritz-walter-eine-unvergessene-legende,Fritz Walter - eine unvergessene Legende,FIFA,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
5e557a76ca64c6374816,5,V5DEV_044,Nicole Garcia,PROJECT,1990,positive,directorial_debut_critical_success,"Her first feature as director, 'Un week-end sur deux', received very strong critical reception.",https://www.festival-cannes.com/2014/nicole-garcia-presidente-du-jury-de-la-camera-dor/,"Nicole Garcia, Présidente du Jury de la Caméra d’or",Festival de Cannes,2014,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,
6ce01ed26c196ae115bd,5,V5DEV_044,Nicole Garcia,PROJECT,1994,positive,film_critical_success,'Le Fils préféré' also received very strong critical reception.,https://www.festival-cannes.com/2014/nicole-garcia-presidente-du-jury-de-la-camera-dor/,"Nicole Garcia, Présidente du Jury de la Caméra d’or",Festival de Cannes,2014,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,release
1f288beb83d3580e9e41,5,V5DEV_044,Nicole Garcia,PROJECT,2002,,cannes_competition_selection,'L’Adversaire' was selected in Competition at Cannes.,https://www.festival-cannes.com/en/p/nicole-garcia/,Nicole Garcia,Festival de Cannes,,high,True,Selection/participation alone is not a decisive PROJECT outcome.,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,election
58ff7597ceb6035ec9f9,5,V5DEV_134,Desi Bouterse,STATUS,1980,positive,de_facto_power_accession,Led a military coup and became Suriname's dominant de facto ruler.,https://apnews.com/article/fe5300461c2239c7bbdb6b5272660ed0,"Desi Bouterse, a dictator convicted of murder who twice ruled Suriname, has died at 79",Associated Press,2024-12-25,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
aab52309815bacea36fe,5,V5DEV_134,Desi Bouterse,STATUS,2010,positive,presidential_election_win,Was elected President of Suriname.,https://apnews.com/article/fe5300461c2239c7bbdb6b5272660ed0,"Desi Bouterse, a dictator convicted of murder who twice ruled Suriname, has died at 79",Associated Press,2024-12-25,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,election
409d72cc5704f56eaf28,5,V5DEV_134,Desi Bouterse,STATUS,2015,positive,presidential_reelection,Secured a second five-year presidential term.,https://apnews.com/article/fe5300461c2239c7bbdb6b5272660ed0,"Desi Bouterse, a dictator convicted of murder who twice ruled Suriname, has died at 79",Associated Press,2024-12-25,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,election
6436d192df307657a0cf,5,V5DEV_134,Desi Bouterse,STATUS,2020,negative,presidency_loss_after_election,"Lost power in the 2020 election, when Chan Santokhi defeated him and succeeded him as president.",https://www.reuters.com/world/surinames-former-president-santokhi-dies-67-spokesperson-says-2026-03-30/,Suriname's former president Santokhi dies at age of 67,Reuters,2026-03-30,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,election
fcfea67a2e6027bed5b6,5,V5DEV_007,Sébastien Chabal,COMPETITIVE,2007,negative,world_cup_medal_match_loss,France's World Cup campaign ended without a medal after defeat to Argentina in the bronze final.,https://www.world.rugby/news/780982/the-six-nations-in-a-rugby-world-cup-year,The Six Nations in a Rugby World Cup year,World Rugby,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
576a451bc8c9a446716b,5,V5DEV_007,Sébastien Chabal,COMPETITIVE,2007,positive,six_nations_title_win,Was part of the France side that won the 2007 Six Nations Championship.,https://www.sixnationsrugby.com/en/m6n/news/flashback-review-of-the-2007-rbs-6-nations,FLASHBACK: Review of the 2007 RBS 6 Nations,Six Nations Rugby,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
7b91d5fa764630e4c3e4,5,V5DEV_007,Sébastien Chabal,COMPETITIVE,2010,positive,six_nations_grand_slam_win,Was part of the France side that won the 2010 Six Nations Grand Slam.,https://apnews.com/article/d3147849acd09e3b59a543222661d4bf,France rugby star Chabal does not remember 'a single second' of his career due to concussion,Associated Press,2025-04-11,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,title
6f9e67dce6ab89927c21,5,V5DEV_054,Manoel de Oliveira,PROJECT,1990,positive,festival_critics_prize,Received a FIPRESCI special critics' prize at Cannes.,https://www.festival-cannes.com/en/p/manoel-de-oliveira/,Manoel de Oliveira,Festival de Cannes,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,award
8196fb1ea5202c3e92d4,5,V5DEV_054,Manoel de Oliveira,PROJECT,1997,positive,festival_critics_prize,'Viagem ao Princípio do Mundo' received the FIPRESCI International Critics' Prize at Cannes.,https://www.festival-cannes.com/en/p/manoel-de-oliveira/,Manoel de Oliveira,Festival de Cannes,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,award
e6ea854de3aa51d6fe2e,5,V5DEV_054,Manoel de Oliveira,PROJECT,1999,positive,cannes_jury_prize,'A Carta' won the Jury Prize at Cannes.,https://www.festival-cannes.com/en/p/manoel-de-oliveira/,Manoel de Oliveira,Festival de Cannes,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,award
6a746fd616f39f69fedd,5,V5DEV_119,Hubert de Givenchy,STATUS,1952,positive,fashion_house_founder_accession,Founded the House of Givenchy in Paris.,https://press.givenchy.com/maison-givenchy/?lang=eng,The Givenchy Maison,Givenchy,2025-05-13,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
2c4aed48fd96159e1eb9,5,V5DEV_119,Hubert de Givenchy,STATUS,1995,,retirement,Retired from fashion after decades leading the house.,https://www.vogue.com/article/hubert-de-givenchy-remembrance-hamish-bowles,Vogue's Hamish Bowles Remembers the French Couturier Hubert de Givenchy,Vogue,2018-03-12,high,True,Routine/voluntary retirement is not automatically a negative STATUS event.,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,
f5585e792851814cf625,5,V5DEV_073,Jackie Cooper,PROJECT,1931,,academy_award_nomination,Received an Academy Award nomination for Best Actor for 'Skippy'.,https://www.televisionacademy.com/features/news/news/jackie-cooper-child-star-turned-prolific-director-and-producer,"Jackie Cooper, Child Star Turned Prolific Director and Producer",Television Academy,2011-07-28,high,True,Nomination only.,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,award
174c5a217f40a31915de,5,V5DEV_073,Jackie Cooper,PROJECT,1974,positive,emmy_directing_win,Won the Primetime Emmy for Best Directing in Comedy for M*A*S*H.,https://www.televisionacademy.com/bios/jackie-cooper,Jackie Cooper | Emmy Awards and Nominations,Television Academy,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,
6a8c95f1755266240b7e,5,V5DEV_073,Jackie Cooper,PROJECT,1979,positive,emmy_directing_win,Won the Primetime Emmy for Outstanding Directing in a Drama Series for 'The White Shadow'.,https://www.televisionacademy.com/bios/jackie-cooper,Jackie Cooper | Emmy Awards and Nominations,Television Academy,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,
740e9b2ee984419e3468,5,V5DEV_130,Heinrich von Brentano,STATUS,1955,positive,foreign_minister_accession,Became Federal Minister for Foreign Affairs of West Germany.,https://www.auswaertiges-amt.de/de/aamt/geschichte-des-auswaertigen-amts/aussenminister-node,Außenminister von 1951 bis heute,Federal Foreign Office of Germany,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
e9075b4d166f6c59466c,5,V5DEV_130,Heinrich von Brentano,STATUS,1961,negative,foreign_minister_resignation,"Resigned as Foreign Minister amid coalition negotiations with the FDP, after concluding his position no longer had the required political support.",https://www.kas.de/de/web/geschichte-der-cdu/personen/biogramm-detail/-/content/heinrich-von-brentano-di-tremezzo,Heinrich von Brentano di Tremezzo,Konrad-Adenauer-Stiftung,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
f67c208edc6aecc51aef,5,V5DEV_159,Otto von Habsburg,STATUS,1973,positive,international_organization_presidency,Became International President of the Paneuropean Union.,https://www.ottovonhabsburg.org/content.asp?ID=1030&lang=en,Curriculum Vitae,Otto von Habsburg,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,
c396b306151acc1c1b85,5,V5DEV_159,Otto von Habsburg,STATUS,1979,positive,european_parliament_election,Entered the European Parliament following its first direct election.,https://www.europarl.europa.eu/meps/en/1265/OTTO_VON%2BHABSBURG/history/1,1st parliamentary term | Otto von Habsburg,European Parliament,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,election
368cdf336859c3d4eb25,5,V5DEV_159,Otto von Habsburg,STATUS,1999,,routine_parliamentary_exit,Ended his service in the European Parliament after four terms.,https://www.europarl.europa.eu/meps/en/1265/OTTO_VON%2BHABSBURG/history/4,4th parliamentary term | Otto von Habsburg,European Parliament,,high,True,Routine end of service is not automatically a negative STATUS event.,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,resign
2d7272ec5cb3f57586f7,5,V5DEV_142,Giangiacomo Feltrinelli,STATUS,1955,positive,publishing_house_founder_accession,Founded Giangiacomo Feltrinelli Editore in Milan.,https://www.feltrinellieditore.it/news/2002/03/12/biografia-completa-di-giangiacomo-feltrinelli/,Biografia completa di Giangiacomo Feltrinelli,Feltrinelli Editore,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
cbc7727029cd6511b82f,5,V5DEV_142,Giangiacomo Feltrinelli,STATUS,1969,,voluntary_operational_withdrawal,Moved into clandestine political activity and later entrusted management of the publishing house to Inge.,https://www.feltrinellieditore.it/autori/feltrinelligiangiacomo/,Giangiacomo Feltrinelli,Feltrinelli Editore,,high,True,Voluntary/clandestine withdrawal is not automatically a negative STATUS event.,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,
073e63bf46a67cba512d,5,V5DEV_142,Giangiacomo Feltrinelli,STATUS,1972,,death,Died in an explosion near an electricity pylon outside Milan.,https://www.feltrinellieditore.it/news/2002/03/12/biografia-completa-di-giangiacomo-feltrinelli/,Biografia completa di Giangiacomo Feltrinelli,Feltrinelli Editore,,high,True,Death excluded from core STATUS.,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,
bd24bf6f72521dfd5d25,5,V5DEV_150,Jérôme Cahuzac,STATUS,2012,positive,budget_minister_accession,Was appointed France's minister-delegate responsible for the budget.,https://www.legifrance.gouv.fr/jorf/article_jo/JORFARTI000025893291,Décret du 16 mai 2012 relatif à la composition du Gouvernement,Légifrance,2012-05-16,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
4b9831cdff61a83e2ca3,5,V5DEV_150,Jérôme Cahuzac,STATUS,2013,negative,ministerial_resignation,Resigned from the government and his budget-minister functions were formally ended on 19 March 2013.,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000027193988,Décret du 19 mars 2013 relatif à la composition du Gouvernement,Légifrance,2013-03-19,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,office
ed1f4606f05f98768d9f,5,V5DEV_150,Jérôme Cahuzac,STATUS,2024,negative,parliamentary_election_loss,Was eliminated in the first round of the 2024 legislative election while attempting a political comeback.,https://www.lemonde.fr/politique/article/2024/06/30/jerome-cahuzac-elimine-des-le-premier-tour-des-elections-legislatives-dans-le-lot-et-garonne_6245598_823448.html,Jérôme Cahuzac éliminé dès le premier tour des élections législatives dans le Lot-et-Garonne,Le Monde,2024-06-30,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_05/V5_DEV_EVENT_BATCH_05_EVENTS.csv,True,election
774b0580f1125d261851,6,V5DEV_021,Todd Bridges,COMPETITIVE,2002,,celebrity_boxing_win,Defeated Vanilla Ice by unanimous judges' decision on the first episode of Fox's Celebrity Boxing.,https://realtoddbridges.com/pages/todd-timeline,Todd Timeline,Todd Bridges official site,,high,True,Celebrity entertainment bout is below the frozen major COMPETITIVE threshold.,research/ml/artifacts/v5_event_collection_repaired/results/batch_06/V5_DEV_EVENT_BATCH_06_EVENTS.csv,True,
c557f72eedc67f58b817,6,V5DEV_055,Claudio Abbado,PROJECT,1998,positive,recording_grammy_win,"Won the Grammy for Best Chamber Music/Small Ensemble Performance for Hindemith: Kammermusik No. 1 With Finale 1921, Op. 24 No. 1.",https://www.grammy.com/awards/categories/best-chamber-music-small-ensemble-performance/1998/,Best Chamber Music/Small Ensemble Performance 1998,Recording Academy / GRAMMY.com,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_06/V5_DEV_EVENT_BATCH_06_EVENTS.csv,True,award
385c94d100f79164d327,6,V5DEV_055,Claudio Abbado,PROJECT,2006,positive,recording_grammy_win,A recording of Beethoven Piano Concertos Nos. 2 & 3 conducted by Abbado with Martha Argerich won a Grammy in the instrumental soloist-with-orchestra category.,https://www.grammy.com/artists/claudio-abbado/47/,Claudio Abbado Grammy Awards and Nominations,Recording Academy / GRAMMY.com,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_06/V5_DEV_EVENT_BATCH_06_EVENTS.csv,True,award
