event_row_id,batch_id,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,original_source_url,manual_verification_status,event_fact_verified,polarity_mechanism_supported,event_correction_required,verified_source_url,verification_secondary_url,source_grade,verification_note,verification_protocol,verified_at_date
3936c422b6fdabdc140d,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1984,positive,tour_titles_win,Won ATP singles titles in Florence and Palermo.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
c599dc9dcadc4cf59cd6,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1985,positive,career_high_ranking,Reached a career-high ATP singles ranking of No. 21.,https://www.atptour.com/en/players/francesco-cancellotti/c013/player-stats,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/francesco-cancellotti/c013/player-stats,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
2fb5d78df665f38b793b,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1987,negative,tour_final_losses,Finished runner-up at Bari and St. Vincent.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
a4597ec609ea9651e528,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1988,negative,tour_final_loss,Finished runner-up at Bastad.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
0531146bd69fbd55bbd1,7,V5DEV_032,Buddy Baer,COMPETITIVE,1941,negative,world_title_challenge_loss,Lost his first World Heavyweight Championship challenge to Joe Louis by disqualification.,https://boxrec.com/wiki/index.php/Joe_Louis_vs._Buddy_Baer_%281st_meeting%29,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/wiki/index.php/Joe_Louis_vs._Buddy_Baer_%281st_meeting%29,,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
af91cb0f1e4edd0fd5fd,7,V5DEV_032,Buddy Baer,COMPETITIVE,1942,negative,world_title_challenge_loss,Lost the rematch for the World Heavyweight Championship to Joe Louis by first-round knockout.,https://boxrec.com/wiki/index.php/Joe_Louis_vs._Buddy_Baer_%282nd_meeting%29,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/wiki/index.php/Joe_Louis_vs._Buddy_Baer_%282nd_meeting%29,,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
f158c643eb936430a639,7,V5DEV_145,Louis Ducatel,STATUS,1969,negative,presidential_election_loss,"Was an official candidate in the 1969 French presidential election and received about 1.27% in the first round, failing to advance.",https://www.legifrance.gouv.fr/cons/id/CONSTEXT000017665556/,VERIFIED_ORIGINAL,True,True,False,https://www.legifrance.gouv.fr/cons/id/CONSTEXT000017665556/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
5a813893c6e380e76f24,7,V5DEV_143,Frederick Barclay,STATUS,1995,positive,ritz_ownership_gain,"With his twin, acquired London's Ritz hotel.",https://www.theguardian.com/media/2020/mar/04/sir-frederick-barclay-threatens-sue-twin-ritz-london-hotel,VERIFIED_ORIGINAL,True,True,False,https://www.theguardian.com/media/2020/mar/04/sir-frederick-barclay-threatens-sue-twin-ritz-london-hotel,,REPUTABLE_NEWS,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
7561d339cd5d518d0a2e,8,V5DEV_138,Jean-Marc Ayrault,STATUS,1977,positive,mayor_accession,"Was elected mayor of Saint-Herblain, becoming the youngest mayor in France at the time.",https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,VERIFIED_ORIGINAL,True,True,False,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
906d2f9b7a923c858a1a,8,V5DEV_138,Jean-Marc Ayrault,STATUS,1989,positive,mayor_nantes_accession,Was elected mayor of Nantes.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,VERIFIED_ORIGINAL,True,True,False,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
0b2b3da7e063c8db2392,8,V5DEV_138,Jean-Marc Ayrault,STATUS,1997,positive,parliamentary_group_leadership,Became president of the Socialist group in the French National Assembly.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,VERIFIED_ORIGINAL,True,True,False,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
c3950aafd63fb5846cf5,8,V5DEV_138,Jean-Marc Ayrault,STATUS,2012,positive,prime_minister_accession,Was appointed Prime Minister of France.,https://www.legifrance.gouv.fr/jorf/article_jo/JORFARTI000026037549,VERIFIED_ALTERNATE,True,True,False,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000025885869,https://www.legifrance.gouv.fr/jorf/article_jo/JORFARTI000025885870,PRIMARY_OR_OFFICIAL,Correct official Journal Officiel decree of 15 May 2012 explicitly appoints Jean-Marc Ayrault Prime Minister.,V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
cf305bb6620bdeafff14,8,V5DEV_138,Jean-Marc Ayrault,STATUS,2014,negative,prime_minister_resignation,Resigned as Prime Minister after the Socialist Party's major losses in the municipal elections.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,VERIFIED_ALTERNATE,True,True,False,https://www.lemonde.fr/politique/article/2014/03/31/hollande-tourne-la-page-ayrault-mais-garde-son-cap_4393220_823448.html,https://www.lemonde.fr/politique/article/2016/08/23/le-jour-ou-francois-hollande-a-limoge-jean-marc-ayrault_4986752_823448.html,REPUTABLE_NEWS,Le Monde contemporaneous/archival coverage ties Ayrault's 31 March 2014 exit to the historic Socialist municipal-election defeat.,V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
30ff7afc620d837259cb,8,V5DEV_138,Jean-Marc Ayrault,STATUS,2016,positive,foreign_minister_accession,Returned to government as Minister of Foreign Affairs and International Development.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,VERIFIED_ORIGINAL,True,True,False,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
9d590c19dbb654d8f8f3,8,V5DEV_056,Éric Rohmer,PROJECT,1976,positive,cannes_grand_prix,La Marquise d'O won the Jury's Special Grand Prix at Cannes.,https://www.festival-cannes.com/en/p/eric-rohmer/,VERIFIED_ORIGINAL,True,True,False,https://www.festival-cannes.com/en/p/eric-rohmer/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
4b5e752241b5b78fd570,8,V5DEV_068,Ugo Tognazzi,PROJECT,1981,positive,cannes_best_actor,Won the Cannes Best Actor award for La tragedia di un uomo ridicolo.,https://www.festival-cannes.com/en/p/ugo-tognazzi/,VERIFIED_ORIGINAL,True,True,False,https://www.festival-cannes.com/en/p/ugo-tognazzi/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
b408e8050cd3d6c5b9ac,8,V5DEV_158,Yves Saint Laurent,STATUS,1961,positive,fashion_house_founder_accession,Founded his own couture house with Pierre Bergé.,https://www.ysl.com/en-gb/collections/heritage,VERIFIED_ORIGINAL,True,True,False,https://www.ysl.com/en-gb/collections/heritage,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
5e939a6ed03ac6c09a59,8,V5DEV_036,Albert Yvel,COMPETITIVE,1946,positive,north_african_title_win,Won the North African middleweight title.,https://boxrec.com/wiki/index.php/Albert_Yvel,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/wiki/index.php/Albert_Yvel,,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
735deb31fa5cf1cedd69,8,V5DEV_036,Albert Yvel,COMPETITIVE,1949,positive,french_title_win,Won the French national light-heavyweight title.,https://boxrec.com/wiki/index.php/Albert_Yvel,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/wiki/index.php/Albert_Yvel,,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
cb4b73743527a86fab96,8,V5DEV_036,Albert Yvel,COMPETITIVE,1950,positive,european_title_win,Won the European light-heavyweight championship.,https://boxrec.com/wiki/index.php/Albert_Yvel,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/wiki/index.php/Albert_Yvel,,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
04205b795c7e47a1a023,8,V5DEV_036,Albert Yvel,COMPETITIVE,1951,negative,european_title_loss,Lost the European light-heavyweight championship to Don Cockell by technical knockout.,https://boxrec.com/wiki/index.php/Don_Cockell,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/wiki/index.php/Don_Cockell,,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
6621e227bd4617f47960,8,V5DEV_050,Anita Bryant,PROJECT,1977,negative,television_project_cancellation,Was dropped from plans for a variety television show amid backlash over her political activities.,https://people.com/anita-bryant-dead-age-84-8772462,VERIFIED_ORIGINAL,True,True,False,https://people.com/anita-bryant-dead-age-84-8772462,,REPUTABLE_NEWS,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
10238376bd14d2233f40,8,V5DEV_095,Petra Kelly,STATUS,1983,positive,bundestag_accession,Entered the German Bundestag as a Green member.,https://www.bundestag.de/parlament/geschichte/75jahre/koepfe/kelly-956222,VERIFIED_ORIGINAL,True,True,False,https://www.bundestag.de/parlament/geschichte/75jahre/koepfe/kelly-956222,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
