repeat,fold,selection_method,feature,family,value,selection_frequency
1,3,ELASTICNET_AUTO,relation__sw_dw_stem_combine,relation,0.15982606552077824,
1,3,ELASTICNET_AUTO,relation__sw_stem_combine_natal,relation,0.3360000331510039,
1,3,ELASTICNET_AUTO,shinsal__dw_gongmang_rel,shinsal,-0.28367305088834205,
1,3,ELASTICNET_AUTO,shinsal__dw_gongmang_trine,shinsal,-0.05111946684249507,
1,3,ELASTICNET_AUTO,shinsal__dw_신살_길신__count,shinsal,-0.0962384473447329,
1,3,ELASTICNET_AUTO,shinsal__dw_신살_길신__문창귀인_,shinsal,-0.008184445653550657,
1,3,ELASTICNET_AUTO,shinsal__dw_신살_길신__천희_,shinsal,-0.2958771638709078,
1,3,ELASTICNET_AUTO,shinsal__dw_신살_길신__홍란_,shinsal,-0.16275893343485925,
1,3,ELASTICNET_AUTO,shinsal__dw_신살_흉살__고진_,shinsal,-0.6776679367446155,
1,3,ELASTICNET_AUTO,shinsal__dw_신살_흉살__과숙_,shinsal,-1.0835295166304733,
1,3,ELASTICNET_AUTO,shinsal__dw_신살_흉살__역마_,shinsal,0.29823378158777547,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__록신_,shinsal,0.10270903972891288,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__장성_,shinsal,-0.4444425103216698,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__천을귀인_,shinsal,0.08290575090046501,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__천희_,shinsal,-0.09409592145910571,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__count,shinsal,0.0255185055626205,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__겁살_,shinsal,-0.08142401386273991,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__고진_,shinsal,0.02122646566047555,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__과숙_,shinsal,0.17801236037871013,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__양인_,shinsal,0.39531181237313057,
1,3,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__역마_,shinsal,0.10344560236402268,
1,3,ELASTICNET_AUTO,tengod__dw_group_officer,tengod,0.1912777855357482,
1,3,ELASTICNET_AUTO,tengod__dw_group_output,tengod,-0.5144007612591426,
1,3,ELASTICNET_AUTO,tengod__sw_group_officer,tengod,-0.22222800624226596,
1,3,ELASTICNET_AUTO,tengod__sw_group_output,tengod,-0.7329416522769765,
1,3,ELASTICNET_AUTO,tengod__sw_group_peer,tengod,0.18878536152760206,
1,3,ELASTICNET_AUTO,tengod__sw_group_resource,tengod,0.5704202645029625,
1,3,ELASTICNET_AUTO,unseong__dw_score_x_strength,unseong,-0.19738801690224955,
1,3,ELASTICNET_AUTO,unseong__dw_state_관대,unseong,0.2233605755294072,
1,3,ELASTICNET_AUTO,unseong__dw_state_목욕,unseong,-0.19497044842214634,
1,3,ELASTICNET_AUTO,unseong__dw_state_장생,unseong,0.23392058309258643,
1,3,ELASTICNET_AUTO,unseong__dw_state_절,unseong,0.21436715614299576,
1,3,ELASTICNET_AUTO,unseong__sw_raw_score,unseong,0.14046369187232705,
1,3,ELASTICNET_AUTO,unseong__sw_state_건록,unseong,0.10270903972891288,
1,3,ELASTICNET_AUTO,unseong__sw_state_관대,unseong,0.8246015098767234,
1,3,ELASTICNET_AUTO,unseong__sw_state_목욕,unseong,-0.17316416206208265,
1,3,ELASTICNET_AUTO,unseong__sw_state_묘,unseong,-0.4947174853449105,
1,3,ELASTICNET_AUTO,unseong__sw_state_병,unseong,-0.019561629552357473,
1,3,ELASTICNET_AUTO,unseong__sw_state_양,unseong,0.30285788398540364,
1,3,ELASTICNET_AUTO,unseong__sw_state_제왕,unseong,0.39531181237313057,
1,3,ELASTICNET_AUTO,unseong__sw_state_태,unseong,-0.18828692769029795,
1,3,ELASTICNET_AUTO,yongshin__dw_gi_fit,yongshin,0.2635419332935486,
1,3,ELASTICNET_AUTO,yongshin__dw_gu_fit,yongshin,-0.4374341181565094,
1,3,ELASTICNET_AUTO,yongshin__dw_hee_fit,yongshin,-0.035460869580843865,
1,3,ELASTICNET_AUTO,yongshin__dw_yong_fit,yongshin,-0.3329156520585744,
1,3,ELASTICNET_AUTO,yongshin__dw_yong_stem_fit,yongshin,-0.03394164827374511,
1,3,ELASTICNET_AUTO,yongshin__sw_gi_fit,yongshin,-0.31620838325247,
1,3,ELASTICNET_AUTO,yongshin__sw_supplies_fav,yongshin,-0.09583828730733061,
1,3,ELASTICNET_AUTO,yongshin__sw_supplies_unfav,yongshin,0.042151572945160774,
1,3,ELASTICNET_AUTO,yongshin__sw_yong_stem_fit,yongshin,-0.6003898697879729,
1,3,STABILITY_SELECTED,shinsal__dw_신살_흉살__과숙_,shinsal,,1.0
1,3,STABILITY_SELECTED,tengod__sw_group_resource,tengod,,1.0
1,3,STABILITY_SELECTED,basic__sw_stem_庚,basic,,0.96
1,3,STABILITY_SELECTED,shinsal__sw_세운_신살_흉살__양인_,shinsal,,0.96
1,3,STABILITY_SELECTED,unseong__sw_state_제왕,unseong,,0.96
1,3,STABILITY_SELECTED,tengod__sw_group_output,tengod,,0.92
1,3,STABILITY_SELECTED,basic__dw_stem_甲,basic,,0.92
1,3,STABILITY_SELECTED,unseong__sw_state_관대,unseong,,0.92
1,3,STABILITY_SELECTED,yongshin__sw_yong_stem_fit,yongshin,,0.88
1,3,STABILITY_SELECTED,basic__sw_branch_酉,basic,,0.88
1,3,STABILITY_SELECTED,basic__dw_stem_戊,basic,,0.88
1,3,STABILITY_SELECTED,unseong__sw_state_묘,unseong,,0.84
1,3,STABILITY_SELECTED,yongshin__sw_gi_fit,yongshin,,0.84
1,3,STABILITY_SELECTED,basic__sw_branch_未,basic,,0.84
1,3,STABILITY_SELECTED,unseong__sw_raw_score,unseong,,0.8
1,3,STABILITY_SELECTED,relation__sw_stem_combine_natal,relation,,0.8
1,3,STABILITY_SELECTED,basic__dw_element_earth,basic,,0.76
1,3,STABILITY_SELECTED,shinsal__sw_세운_신살_길신__장성_,shinsal,,0.72
1,3,STABILITY_SELECTED,basic__dw_element_water,basic,,0.72
1,3,STABILITY_SELECTED,tengod__dw_group_output,tengod,,0.72
1,3,STABILITY_SELECTED,tengod__sw_group_peer,tengod,,0.72
1,3,STABILITY_SELECTED,basic__sw_element_earth,basic,,0.72
1,3,STABILITY_SELECTED,unseong__dw_state_장생,unseong,,0.72
1,3,STABILITY_SELECTED,shinsal__dw_신살_흉살__고진_,shinsal,,0.68
1,3,STABILITY_SELECTED,yongshin__sw_supplies_fav,yongshin,,0.68
1,3,STABILITY_SELECTED,unseong__dw_score_x_strength,unseong,,0.64
1,3,STABILITY_SELECTED,relation__dw_branch_break_natal,relation,,0.64
1,3,STABILITY_SELECTED,yongshin__dw_gi_fit,yongshin,,0.64
1,3,STABILITY_SELECTED,tengod__sw_group_officer,tengod,,0.64
1,3,STABILITY_SELECTED,unseong__sw_state_목욕,unseong,,0.64
1,3,STABILITY_SELECTED,basic__dw_branch_戌,basic,,0.64
1,3,STABILITY_SELECTED,basic__sw_branch_巳,basic,,0.64
1,3,STABILITY_SELECTED,relation__sw_branch_punish_natal,relation,,0.64
1,3,STABILITY_SELECTED,shinsal__dw_신살_길신__천희_,shinsal,,0.6
1,3,STABILITY_SELECTED,relation__dw_stem_combine_natal,relation,,0.6
1,3,STABILITY_SELECTED,basic__dw_stem_壬,basic,,0.6
1,3,STABILITY_SELECTED,unseong__dw_state_절,unseong,,0.6
1,3,STABILITY_SELECTED,basic__sw_branch_子,basic,,0.6
1,3,STABILITY_SELECTED,unseong__sw_state_양,unseong,,0.6
1,3,STABILITY_SELECTED,relation__sw_dw_stem_combine,relation,,0.6
1,4,ELASTICNET_AUTO,basic__dw_branch_午,basic,-0.06595954211731961,
1,4,ELASTICNET_AUTO,basic__dw_branch_卯,basic,0.043407794838554545,
1,4,ELASTICNET_AUTO,basic__dw_branch_子,basic,0.018027109357684677,
1,4,ELASTICNET_AUTO,basic__dw_branch_戌,basic,-0.12284702761288213,
1,4,ELASTICNET_AUTO,basic__dw_branch_申,basic,0.156188179529107,
1,4,ELASTICNET_AUTO,basic__dw_element_water,basic,-0.020617889979377923,
1,4,ELASTICNET_AUTO,basic__dw_stem_丁,basic,0.12152331768809897,
1,4,ELASTICNET_AUTO,basic__dw_stem_丙,basic,-0.03224461988840467,
1,4,ELASTICNET_AUTO,basic__dw_stem_壬,basic,-0.10670520579942738,
1,4,ELASTICNET_AUTO,basic__dw_stem_戊,basic,0.002674156259275323,
1,4,ELASTICNET_AUTO,basic__dw_stem_甲,basic,0.23714857559377217,
1,4,ELASTICNET_AUTO,basic__sw_branch_亥,basic,-0.04728331339544948,
1,4,ELASTICNET_AUTO,basic__sw_branch_午,basic,-0.02836419104484135,
1,4,ELASTICNET_AUTO,basic__sw_branch_巳,basic,-0.14560408518621779,
1,4,ELASTICNET_AUTO,basic__sw_branch_戌,basic,0.07675851637315696,
1,4,ELASTICNET_AUTO,basic__sw_branch_申,basic,0.13145463020432532,
1,4,ELASTICNET_AUTO,basic__sw_element_metal,basic,-0.09317703746330101,
1,4,ELASTICNET_AUTO,basic__sw_element_water,basic,0.05277608806845837,
1,4,ELASTICNET_AUTO,basic__sw_stem_丙,basic,0.04068922482137884,
1,4,ELASTICNET_AUTO,basic__sw_stem_乙,basic,-0.100635863821883,
1,4,ELASTICNET_AUTO,basic__sw_stem_己,basic,-0.025684787764267202,
1,4,ELASTICNET_AUTO,basic__sw_stem_庚,basic,-0.1888457500821332,
1,4,ELASTICNET_AUTO,basic__sw_stem_戊,basic,0.2090028187560798,
1,4,ELASTICNET_AUTO,basic__sw_stem_癸,basic,0.01988875419390263,
1,4,ELASTICNET_AUTO,relation__dw_branch_break_natal,relation,0.21361715675707535,
1,4,ELASTICNET_AUTO,relation__dw_branch_combine_natal,relation,-0.03735550015909261,
1,4,ELASTICNET_AUTO,relation__dw_branch_harm_natal,relation,-0.019659781268335588,
1,4,ELASTICNET_AUTO,relation__dw_stem_clash_natal,relation,0.05639552972009353,
1,4,ELASTICNET_AUTO,relation__dw_stem_combine_natal,relation,-0.12056636785163423,
1,4,ELASTICNET_AUTO,relation__sw_branch_break_natal,relation,0.19355087825924022,
1,4,ELASTICNET_AUTO,shinsal__dw_신살_길신__count,shinsal,-0.24706285642103462,
1,4,ELASTICNET_AUTO,shinsal__dw_신살_길신__문창귀인_,shinsal,-0.05051397150191872,
1,4,ELASTICNET_AUTO,shinsal__dw_신살_길신__천희_,shinsal,-0.1469578435658117,
1,4,ELASTICNET_AUTO,shinsal__dw_신살_길신__홍란_,shinsal,-0.050877717696029945,
1,4,ELASTICNET_AUTO,shinsal__dw_신살_흉살__count,shinsal,-0.1347817247896861,
1,4,ELASTICNET_AUTO,shinsal__dw_신살_흉살__고진_,shinsal,-0.0724546482117955,
1,4,ELASTICNET_AUTO,shinsal__dw_신살_흉살__과숙_,shinsal,-0.24531849876522235,
1,4,ELASTICNET_AUTO,shinsal__dw_신살_흉살__도화_,shinsal,-0.04623731551892495,
1,4,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__장성_,shinsal,-0.07923684831822518,
1,4,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__천을귀인_,shinsal,0.041207575344536194,
1,4,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__겁살_,shinsal,-0.08498858579092174,
1,4,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__과숙_,shinsal,0.08046755801269234,
1,4,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__양인_,shinsal,0.17598982992694812,
1,4,ELASTICNET_AUTO,tengod__dw_group_output,tengod,-0.24656712028193076,
1,4,ELASTICNET_AUTO,tengod__dw_group_wealth,tengod,0.16912976367529542,
1,4,ELASTICNET_AUTO,tengod__sw_group_output,tengod,-0.30340466214674616,
1,4,ELASTICNET_AUTO,tengod__sw_group_resource,tengod,0.13974617538885897,
1,4,ELASTICNET_AUTO,tengod__sw_group_wealth,tengod,-0.06468927357796005,
1,4,ELASTICNET_AUTO,unseong__dw_state_목욕,unseong,-0.06295464712647597,
1,4,ELASTICNET_AUTO,unseong__dw_state_쇠,unseong,-0.11566281550465211,
1,4,ELASTICNET_AUTO,unseong__dw_state_장생,unseong,0.02814523655335687,
1,4,ELASTICNET_AUTO,unseong__dw_state_절,unseong,0.12153155511888741,
1,4,ELASTICNET_AUTO,unseong__sw_raw_score,unseong,0.0742571898769761,
1,4,ELASTICNET_AUTO,unseong__sw_score_x_strength,unseong,0.033930471235193264,
1,4,ELASTICNET_AUTO,unseong__sw_state_관대,unseong,0.10050645366929337,
1,4,ELASTICNET_AUTO,unseong__sw_state_목욕,unseong,-0.046293347810806934,
1,4,ELASTICNET_AUTO,unseong__sw_state_묘,unseong,-0.12747408914517958,
1,4,ELASTICNET_AUTO,unseong__sw_state_병,unseong,-0.014832444818580396,
1,4,ELASTICNET_AUTO,unseong__sw_state_양,unseong,0.19514595209048183,
1,4,ELASTICNET_AUTO,unseong__sw_state_장생,unseong,-0.07266987485854999,
1,4,ELASTICNET_AUTO,unseong__sw_state_제왕,unseong,0.17598982992694812,
1,4,ELASTICNET_AUTO,unseong__sw_state_태,unseong,-0.030275771628875032,
1,4,ELASTICNET_AUTO,yongshin__dw_supplies_unfav,yongshin,-0.012968578391756629,
1,4,ELASTICNET_AUTO,yongshin__dw_yong_stem_fit,yongshin,0.1424265093889957,
1,4,ELASTICNET_AUTO,yongshin__sw_supplies_fav,yongshin,-0.11104535845337088,
1,4,ELASTICNET_AUTO,yongshin__sw_yong_branch_fit,yongshin,-0.07426525085919584,
1,4,ELASTICNET_AUTO,yongshin__sw_yong_fit,yongshin,-0.09350860054255751,
1,4,STABILITY_SELECTED,tengod__sw_group_output,tengod,,1.0
1,4,STABILITY_SELECTED,shinsal__dw_신살_흉살__과숙_,shinsal,,0.96
1,4,STABILITY_SELECTED,shinsal__dw_신살_길신__count,shinsal,,0.96
1,4,STABILITY_SELECTED,basic__sw_stem_戊,basic,,0.96
1,4,STABILITY_SELECTED,shinsal__sw_세운_신살_흉살__양인_,shinsal,,0.96
1,4,STABILITY_SELECTED,unseong__sw_state_제왕,unseong,,0.96
1,4,STABILITY_SELECTED,unseong__sw_state_양,unseong,,0.96
1,4,STABILITY_SELECTED,basic__dw_stem_甲,basic,,0.92
1,4,STABILITY_SELECTED,basic__dw_branch_申,basic,,0.92
1,4,STABILITY_SELECTED,relation__sw_branch_break_natal,relation,,0.88
1,4,STABILITY_SELECTED,tengod__dw_group_output,tengod,,0.88
1,4,STABILITY_SELECTED,tengod__dw_group_wealth,tengod,,0.88
1,4,STABILITY_SELECTED,basic__sw_stem_庚,basic,,0.84
1,4,STABILITY_SELECTED,relation__dw_branch_break_natal,relation,,0.84
1,4,STABILITY_SELECTED,unseong__sw_state_묘,unseong,,0.84
1,4,STABILITY_SELECTED,yongshin__sw_yong_fit,yongshin,,0.84
1,4,STABILITY_SELECTED,unseong__dw_state_절,unseong,,0.84
1,4,STABILITY_SELECTED,basic__sw_branch_申,basic,,0.84
1,4,STABILITY_SELECTED,basic__sw_branch_戌,basic,,0.84
1,4,STABILITY_SELECTED,tengod__sw_group_resource,tengod,,0.8
1,4,STABILITY_SELECTED,unseong__sw_state_관대,unseong,,0.8
1,4,STABILITY_SELECTED,basic__dw_stem_丁,basic,,0.76
1,4,STABILITY_SELECTED,basic__dw_branch_戌,basic,,0.76
1,4,STABILITY_SELECTED,basic__dw_stem_壬,basic,,0.76
1,4,STABILITY_SELECTED,shinsal__dw_신살_흉살__고진_,shinsal,,0.76
1,4,STABILITY_SELECTED,basic__sw_stem_乙,basic,,0.72
1,4,STABILITY_SELECTED,yongshin__dw_yong_stem_fit,yongshin,,0.68
1,4,STABILITY_SELECTED,shinsal__sw_세운_신살_길신__장성_,shinsal,,0.68
1,4,STABILITY_SELECTED,yongshin__sw_supplies_fav,yongshin,,0.68
1,4,STABILITY_SELECTED,unseong__sw_state_목욕,unseong,,0.64
1,4,STABILITY_SELECTED,shinsal__sw_세운_신살_흉살__과숙_,shinsal,,0.64
1,4,STABILITY_SELECTED,shinsal__sw_세운_신살_길신__천을귀인_,shinsal,,0.64
1,4,STABILITY_SELECTED,shinsal__dw_신살_흉살__count,shinsal,,0.64
1,4,STABILITY_SELECTED,shinsal__dw_신살_길신__천희_,shinsal,,0.6
1,4,STABILITY_SELECTED,basic__sw_element_metal,basic,,0.6
1,4,STABILITY_SELECTED,basic__sw_branch_巳,basic,,0.6
1,4,STABILITY_SELECTED,relation__sw_branch_combine_natal,relation,,0.6
2,0,ELASTICNET_AUTO,basic__dw_branch_戌,basic,-0.11970194096559804,
2,0,ELASTICNET_AUTO,basic__dw_element_water,basic,-0.23821996787538346,
2,0,ELASTICNET_AUTO,basic__dw_element_wood,basic,0.11360882916518185,
2,0,ELASTICNET_AUTO,basic__dw_stem_丁,basic,0.07390587783118219,
2,0,ELASTICNET_AUTO,basic__dw_stem_丙,basic,-0.013620223326534711,
2,0,ELASTICNET_AUTO,basic__dw_stem_壬,basic,-0.05468142586908408,
2,0,ELASTICNET_AUTO,basic__dw_stem_己,basic,-0.01828520806623301,
2,0,ELASTICNET_AUTO,basic__dw_stem_戊,basic,0.049305323441393344,
2,0,ELASTICNET_AUTO,basic__dw_stem_甲,basic,0.21165409134338542,
2,0,ELASTICNET_AUTO,basic__sw_branch_亥,basic,-0.031377595738956855,
2,0,ELASTICNET_AUTO,basic__sw_branch_午,basic,-0.19828093164899696,
2,0,ELASTICNET_AUTO,basic__sw_branch_申,basic,0.011821230406359694,
2,0,ELASTICNET_AUTO,basic__sw_branch_酉,basic,0.0472263551527099,
2,0,ELASTICNET_AUTO,basic__sw_element_earth,basic,0.03256043088074096,
2,0,ELASTICNET_AUTO,basic__sw_element_metal,basic,-0.15700681089208002,
2,0,ELASTICNET_AUTO,basic__sw_element_water,basic,0.05039475357772405,
2,0,ELASTICNET_AUTO,basic__sw_element_wood,basic,-0.09211972159842331,
2,0,ELASTICNET_AUTO,basic__sw_stem_乙,basic,-0.028210262908380072,
2,0,ELASTICNET_AUTO,basic__sw_stem_壬,basic,0.06804909572430881,
2,0,ELASTICNET_AUTO,basic__sw_stem_庚,basic,-0.18768189964341483,
2,0,ELASTICNET_AUTO,relation__dw_branch_break_natal,relation,0.037261084325940365,
2,0,ELASTICNET_AUTO,relation__dw_branch_clash_natal,relation,-0.004367769612578961,
2,0,ELASTICNET_AUTO,relation__dw_branch_harm_natal,relation,0.00438138517724843,
2,0,ELASTICNET_AUTO,relation__dw_branch_punish_natal,relation,0.019210781267532482,
2,0,ELASTICNET_AUTO,relation__dw_stem_clash_natal,relation,0.06825326127591574,
2,0,ELASTICNET_AUTO,relation__dw_stem_combine_natal,relation,-0.06830722048604117,
2,0,ELASTICNET_AUTO,relation__sw_branch_clash_natal,relation,0.013503845544508172,
2,0,ELASTICNET_AUTO,relation__sw_branch_combine_natal,relation,0.14559085617137701,
2,0,ELASTICNET_AUTO,relation__sw_dw_branch_break,relation,-0.037859318853814876,
2,0,ELASTICNET_AUTO,relation__sw_dw_branch_harm,relation,0.14708024056127508,
2,0,ELASTICNET_AUTO,relation__sw_dw_stem_clash,relation,0.17264278074527356,
2,0,ELASTICNET_AUTO,relation__sw_dw_stem_combine,relation,0.0867115860951956,
2,0,ELASTICNET_AUTO,relation__sw_stem_combine_natal,relation,0.14815703118425183,
2,0,ELASTICNET_AUTO,shinsal__dw_breakdown_scalar,shinsal,-0.07204447361583177,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__count,shinsal,-0.16105873584969688,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__문창귀인_,shinsal,-0.1658363388286454,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__장성_,shinsal,-0.10864718904490234,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__천희_,shinsal,-0.04555148154516246,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__홍란_,shinsal,-0.1713856982158703,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__count,shinsal,-0.052300447434734276,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__고진_,shinsal,-0.13112810433570884,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__과숙_,shinsal,-0.3205694276874914,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__도화_,shinsal,-0.018380209556501735,
2,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__양인_,shinsal,-0.07037128624878636,
2,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__장성_,shinsal,-0.1604592755009939,
2,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__천을귀인_,shinsal,0.09087751715260153,
2,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__도화_,shinsal,-0.040855598999437026,
2,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__망신_,shinsal,0.02983948835036927,
2,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__양인_,shinsal,0.15495340889787043,
2,0,ELASTICNET_AUTO,tengod__dw_group_officer,tengod,0.023956184928036667,
2,0,ELASTICNET_AUTO,tengod__dw_group_output,tengod,-0.1885053300042504,
2,0,ELASTICNET_AUTO,tengod__dw_group_resource,tengod,-0.051529141693225804,
2,0,ELASTICNET_AUTO,tengod__dw_group_wealth,tengod,0.007223466307234336,
2,0,ELASTICNET_AUTO,tengod__sw_group_output,tengod,-0.27041887734173226,
2,0,ELASTICNET_AUTO,tengod__sw_group_peer,tengod,0.06718851756004651,
2,0,ELASTICNET_AUTO,tengod__sw_group_resource,tengod,0.2587777886052651,
2,0,ELASTICNET_AUTO,unseong__dw_score_x_strength,unseong,-0.02565095369518268,
2,0,ELASTICNET_AUTO,unseong__dw_state_묘,unseong,0.0523812110083184,
2,0,ELASTICNET_AUTO,unseong__dw_state_사,unseong,-0.04696506035066096,
2,0,ELASTICNET_AUTO,unseong__dw_state_양,unseong,-0.04005060801163349,
2,0,ELASTICNET_AUTO,unseong__dw_state_장생,unseong,0.08690918362578749,
2,0,ELASTICNET_AUTO,unseong__dw_state_제왕,unseong,-0.07037128624878636,
2,0,ELASTICNET_AUTO,unseong__sw_raw_score,unseong,0.052980131509783944,
2,0,ELASTICNET_AUTO,unseong__sw_state_관대,unseong,0.05576855991810603,
2,0,ELASTICNET_AUTO,unseong__sw_state_묘,unseong,-0.13542706909787713,
2,0,ELASTICNET_AUTO,unseong__sw_state_병,unseong,0.028890055909975378,
2,0,ELASTICNET_AUTO,unseong__sw_state_사,unseong,-0.02870525666648209,
2,0,ELASTICNET_AUTO,unseong__sw_state_양,unseong,0.15542441480908378,
2,0,ELASTICNET_AUTO,unseong__sw_state_제왕,unseong,0.15495340889787043,
2,0,ELASTICNET_AUTO,unseong__sw_state_태,unseong,-0.03522934798924622,
2,0,ELASTICNET_AUTO,yongshin__dw_gi_fit,yongshin,0.022568053647116507,
2,0,ELASTICNET_AUTO,yongshin__dw_hee_fit,yongshin,-0.08315064831540556,
2,0,ELASTICNET_AUTO,yongshin__sw_gi_fit,yongshin,-0.07473401421680541,
2,0,ELASTICNET_AUTO,yongshin__sw_supplies_fav,yongshin,-0.23281430451140836,
2,0,ELASTICNET_AUTO,yongshin__sw_yong_fit,yongshin,-0.019703808367825388,
2,0,STABILITY_SELECTED,shinsal__dw_신살_흉살__과숙_,shinsal,,1.0
2,0,STABILITY_SELECTED,tengod__sw_group_output,tengod,,0.96
2,0,STABILITY_SELECTED,yongshin__sw_supplies_fav,yongshin,,0.92
2,0,STABILITY_SELECTED,shinsal__sw_세운_신살_흉살__양인_,shinsal,,0.92
2,0,STABILITY_SELECTED,unseong__sw_state_제왕,unseong,,0.92
2,0,STABILITY_SELECTED,tengod__sw_group_resource,tengod,,0.88
2,0,STABILITY_SELECTED,relation__sw_dw_stem_clash,relation,,0.88
2,0,STABILITY_SELECTED,unseong__sw_state_양,unseong,,0.84
2,0,STABILITY_SELECTED,unseong__sw_state_묘,unseong,,0.84
2,0,STABILITY_SELECTED,relation__sw_stem_combine_natal,relation,,0.84
2,0,STABILITY_SELECTED,shinsal__dw_신살_길신__홍란_,shinsal,,0.84
2,0,STABILITY_SELECTED,basic__dw_branch_戌,basic,,0.84
2,0,STABILITY_SELECTED,basic__dw_element_wood,basic,,0.84
2,0,STABILITY_SELECTED,basic__dw_stem_甲,basic,,0.8
2,0,STABILITY_SELECTED,relation__dw_stem_combine_natal,relation,,0.8
2,0,STABILITY_SELECTED,basic__sw_branch_午,basic,,0.8
2,0,STABILITY_SELECTED,relation__sw_branch_combine_natal,relation,,0.76
2,0,STABILITY_SELECTED,shinsal__dw_신살_길신__문창귀인_,shinsal,,0.76
2,0,STABILITY_SELECTED,basic__dw_element_water,basic,,0.76
2,0,STABILITY_SELECTED,basic__sw_stem_庚,basic,,0.76
2,0,STABILITY_SELECTED,relation__dw_stem_clash_natal,relation,,0.76
2,0,STABILITY_SELECTED,shinsal__dw_신살_길신__count,shinsal,,0.76
2,0,STABILITY_SELECTED,basic__sw_element_metal,basic,,0.76
2,0,STABILITY_SELECTED,relation__sw_dw_branch_harm,relation,,0.72
2,0,STABILITY_SELECTED,shinsal__dw_신살_흉살__고진_,shinsal,,0.72
2,0,STABILITY_SELECTED,unseong__sw_raw_score,unseong,,0.72
2,0,STABILITY_SELECTED,tengod__dw_group_output,tengod,,0.68
2,0,STABILITY_SELECTED,yongshin__sw_gi_fit,yongshin,,0.68
2,0,STABILITY_SELECTED,relation__sw_dw_branch_break,relation,,0.68
2,0,STABILITY_SELECTED,tengod__sw_group_peer,tengod,,0.68
2,0,STABILITY_SELECTED,shinsal__sw_세운_신살_길신__장성_,shinsal,,0.64
2,0,STABILITY_SELECTED,unseong__sw_state_태,unseong,,0.64
2,0,STABILITY_SELECTED,basic__sw_branch_酉,basic,,0.64
2,0,STABILITY_SELECTED,basic__sw_branch_申,basic,,0.6
2,0,STABILITY_SELECTED,yongshin__dw_hee_fit,yongshin,,0.6
2,0,STABILITY_SELECTED,shinsal__dw_신살_흉살__count,shinsal,,0.6
2,0,STABILITY_SELECTED,yongshin__dw_gi_fit,yongshin,,0.6
2,0,STABILITY_SELECTED,unseong__dw_state_사,unseong,,0.6
2,0,STABILITY_SELECTED,basic__dw_stem_丁,basic,,0.6
2,0,STABILITY_SELECTED,shinsal__dw_breakdown_scalar,shinsal,,0.6
2,1,ELASTICNET_AUTO,basic__dw_branch_亥,basic,-0.4847554911055669,
2,1,ELASTICNET_AUTO,basic__dw_branch_午,basic,-0.6566844009295999,
2,1,ELASTICNET_AUTO,basic__dw_branch_卯,basic,0.30966902289311377,
2,1,ELASTICNET_AUTO,basic__dw_branch_子,basic,0.17954746959731732,
2,1,ELASTICNET_AUTO,basic__dw_branch_巳,basic,-0.34893364729001863,
2,1,ELASTICNET_AUTO,basic__dw_branch_戌,basic,-0.8880231678930721,
2,1,ELASTICNET_AUTO,basic__dw_branch_申,basic,0.6420862802773165,
2,1,ELASTICNET_AUTO,basic__dw_branch_辰,basic,0.03527074741625248,
2,1,ELASTICNET_AUTO,basic__dw_element_earth,basic,0.11375074654194009,
2,1,ELASTICNET_AUTO,basic__dw_element_water,basic,-0.4843845617980773,
2,1,ELASTICNET_AUTO,basic__dw_element_wood,basic,0.2717347143657206,
2,1,ELASTICNET_AUTO,basic__dw_stem_丁,basic,0.03898502746176034,
2,1,ELASTICNET_AUTO,basic__dw_stem_丙,basic,-0.029696635945555494,
2,1,ELASTICNET_AUTO,basic__dw_stem_壬,basic,-1.1560620988689823,
