subject_id,correct,repeat,model
V5DEV_001,1.0,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_017,0.0,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_025,1.0,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_026,1.0,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_038,0.5,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_064,0.0,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_075,1.0,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_106,1.0,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_114,0.0,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_126,1.0,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_004,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_027,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_106,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_126,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_128,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_010,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_017,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_046,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_055,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_066,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_128,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_001,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_017,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_025,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_026,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_038,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_064,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_075,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_106,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_114,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_126,1.0,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_004,0.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_027,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_106,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_126,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_128,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_010,0.5,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_017,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_046,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_055,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_066,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_128,0.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_001,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_017,0.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_025,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_026,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_038,0.5,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_064,0.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_075,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_106,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_114,0.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_126,1.0,0,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_013,0.5,1,NUISANCE_ONLY
V5DEVE2_042,1.0,1,NUISANCE_ONLY
V5DEVE2_080,1.0,1,NUISANCE_ONLY
V5DEVE2_106,1.0,1,NUISANCE_ONLY
V5DEVE2_154,0.0,1,NUISANCE_ONLY
V5DEVX_038,1.0,1,NUISANCE_ONLY
V5DEVX_046,1.0,1,NUISANCE_ONLY
V5DEVX_048,1.0,1,NUISANCE_ONLY
V5DEVX_089,0.6666666666666666,1,NUISANCE_ONLY
V5DEVX_128,1.0,1,NUISANCE_ONLY
V5DEVX_132,0.6666666666666666,1,NUISANCE_ONLY
V5DEV_022,1.0,1,NUISANCE_ONLY
V5DEV_023,0.625,1,NUISANCE_ONLY
V5DEV_031,1.0,1,NUISANCE_ONLY
V5DEV_035,0.0,1,NUISANCE_ONLY
V5DEV_038,0.25,1,NUISANCE_ONLY
V5DEV_051,0.0,1,NUISANCE_ONLY
V5DEV_064,0.0,1,NUISANCE_ONLY
V5DEV_075,1.0,1,NUISANCE_ONLY
V5DEV_126,1.0,1,NUISANCE_ONLY
V5DEV_158,0.5,1,NUISANCE_ONLY
V5DEVE2_013,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_042,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_080,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_106,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_154,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_038,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_046,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_048,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_089,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_128,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_132,0.3333333333333333,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_022,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_023,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_031,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_035,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_038,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_051,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_064,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_075,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_126,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_158,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_013,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_042,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_080,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_106,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_154,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_038,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_046,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_048,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_089,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_128,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_132,0.6666666666666666,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_022,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_023,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_031,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_035,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_038,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_051,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_064,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_075,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_126,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_158,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_013,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_042,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_080,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_106,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_154,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_038,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_046,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_048,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_089,0.3333333333333333,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_128,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_132,0.6666666666666666,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_022,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_023,0.375,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_031,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_035,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_038,0.25,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_051,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_064,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_075,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_126,0.5,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_158,0.5,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_013,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_042,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_080,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_106,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_154,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_038,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_046,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_048,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_089,0.6666666666666666,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_128,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_132,0.6666666666666666,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_022,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_023,0.375,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_031,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_035,0.5,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_038,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_051,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_064,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_075,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_126,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_158,0.5,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_013,0.5,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_042,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_080,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_106,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_154,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_038,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_046,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_048,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_089,0.6666666666666666,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_128,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_132,0.3333333333333333,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_022,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_023,0.25,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_031,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_035,0.5,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_038,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_051,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_064,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_075,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_126,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_158,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_013,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_042,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_080,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_106,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_154,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_038,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_046,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_048,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_089,0.6666666666666666,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_128,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_132,0.3333333333333333,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_022,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_023,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_031,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_035,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_038,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_051,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_064,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_075,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_126,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_158,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_009,1.0,1,NUISANCE_ONLY
V5DEVE2_014,1.0,1,NUISANCE_ONLY
V5DEVE2_022,0.5,1,NUISANCE_ONLY
V5DEVE2_145,1.0,1,NUISANCE_ONLY
V5DEVX_017,1.0,1,NUISANCE_ONLY
V5DEVX_050,1.0,1,NUISANCE_ONLY
V5DEVX_103,0.0,1,NUISANCE_ONLY
V5DEVX_115,0.5,1,NUISANCE_ONLY
V5DEVX_131,0.5,1,NUISANCE_ONLY
V5DEVX_148,0.3333333333333333,1,NUISANCE_ONLY
V5DEV_001,1.0,1,NUISANCE_ONLY
V5DEV_008,0.5,1,NUISANCE_ONLY
V5DEV_012,1.0,1,NUISANCE_ONLY
V5DEV_026,0.0,1,NUISANCE_ONLY
V5DEV_028,1.0,1,NUISANCE_ONLY
V5DEV_030,0.14285714285714285,1,NUISANCE_ONLY
V5DEV_090,1.0,1,NUISANCE_ONLY
V5DEV_134,1.0,1,NUISANCE_ONLY
V5DEV_155,1.0,1,NUISANCE_ONLY
V5DEV_156,1.0,1,NUISANCE_ONLY
V5DEVE2_009,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_014,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_022,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_145,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_017,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_050,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_103,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_115,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_131,0.25,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_148,0.3333333333333333,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_001,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_008,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_012,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_026,0.3333333333333333,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_028,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_030,0.14285714285714285,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_090,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_134,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_155,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_156,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_009,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_014,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_022,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_145,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_017,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_050,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_103,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_115,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_131,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_148,0.6666666666666666,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_001,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_008,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_012,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_026,0.6666666666666666,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_028,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_030,0.2857142857142857,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_090,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_134,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_155,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_156,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_009,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_014,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_022,0.5,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_145,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_017,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_050,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_103,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_115,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_131,0.75,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_148,0.3333333333333333,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_001,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_008,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_012,0.5,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_026,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_028,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_030,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_090,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_134,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_155,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_156,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_009,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_014,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_022,0.5,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_145,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_017,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_050,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_103,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_115,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_131,0.75,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_148,0.6666666666666666,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_001,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_008,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_012,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_026,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_028,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_030,0.14285714285714285,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_090,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_134,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_155,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_156,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_009,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_014,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_022,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_145,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_017,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_050,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_103,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_115,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_131,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_148,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_001,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_008,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_012,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_026,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_028,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_030,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_090,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_134,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_155,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_156,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_009,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_014,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_022,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_145,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_017,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_050,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_103,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_115,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_131,0.75,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_148,0.6666666666666666,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_001,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_008,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
